article_id,group_name,mention_instances,sentence_mentions,active_voice_mentions,passive_voice_mentions,quote_count,quoted_mentions,dehumanizing_count,criminalizing_count,collectivizing_count,erasure_of_civilian_status_count,incitement_displacement_count,incitement_destruction_count,discrediting_journalists_count,censorship_repression_count,victimizing_count,humanizing_count,active_voice_rate,passive_voice_rate,quoted_context_rate,dehumanization_score
2024_03_18_bilder-des-tages,palestinians,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
2024_03_18_das-ist-nicht-wof-r-wir-gemeinsam-stehen,general_journalists,3,3,3,0,0,2,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.6667,0.0
2024_03_18_das-ist-nicht-wof-r-wir-gemeinsam-stehen,israelis,22,21,15,4,0,3,0,0,0,0,0,0,0,0,0,1,0.6818,0.1818,0.1364,1.0
2024_03_18_das-ist-nicht-wof-r-wir-gemeinsam-stehen,palestinians,7,7,5,1,0,3,0,0,0,0,0,0,0,0,0,4,0.7143,0.1429,0.4286,-3.5
2024_03_18_dieser-general-liest-netanjahu-die-leviten,israelis,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.0,0.0,0.0
2024_03_18_dieser-general-liest-netanjahu-die-leviten,palestinians,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333,0.0,0.0,0.0
2024_03_18_eu-gelder-f-r-den-autokraten,palestinians,4,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5,0.0,0.25,0.0
2024_03_18_migrations-deal-mit-gypten-wie-abh-ngig-ist-die-eu-von-autokraten,palestinians,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,0.0,0.0,-2.0
2024_03_18_scholz-fordert-waffenruhe,israelis,4,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.25,0.0,0.5
2024_03_18_scholz-fordert-waffenruhe,palestinians,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0.5,0.0,0.5,-2.0
2024_03_18_von-einheit-kann-keine-rede-sein,israelis,7,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8571,0.0,0.0,0.0
2024_03_18_von-einheit-kann-keine-rede-sein,palestinians,6,6,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0.3333,0.0,0.0,2.0
2024_03_19_dan-goldfus,israelis,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.0,0.0,0.0
2024_03_19_dan-goldfus,palestinians,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333,0.0,0.0,0.0
2024_03_19_jagd-auf-die-drahtzieher-des-schreckens,israelis,15,14,10,2,4,1,0,0,0,0,0,0,0,0,0,0,0.6667,0.1333,0.0667,1.0
2024_03_19_jagd-auf-die-drahtzieher-des-schreckens,palestinians,5,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.5
2024_03_19_nahost-krieg-was-bedeutet-der-tod-des-hamas-anf-hrers,israelis,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.0,0.0,0.0
2024_03_19_wir-wollen-trump-wieder,palestinians,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2024_03_20_das-gro-e-unbehagen,general_journalists,4,3,3,0,4,1,0,0,0,0,0,0,0,0,0,1,0.75,0.0,0.25,-1.0
2024_03_20_das-gro-e-unbehagen,israelis,5,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0.8,0.0,0.0,0.0
2024_03_20_das-gro-e-unbehagen,palestinians,7,7,4,0,10,2,0,0,0,0,0,0,0,0,0,4,0.5714,0.0,0.2857,-4.0
2024_03_20_die-erinnerungskultur-hat-nicht-gefruchtet,israelis,2,2,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.0
2024_03_20_die-erinnerungskultur-hat-nicht-gefruchtet,palestinians,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
2024_03_20_eine-fu-ball-mannschaft-als-politikum,general_journalists,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
2024_03_20_eine-fu-ball-mannschaft-als-politikum,israelis,22,21,13,2,6,3,0,0,0,0,0,0,0,0,0,0,0.5909,0.0909,0.1364,1.0
2024_03_20_eine-fu-ball-mannschaft-als-politikum,palestinians,12,11,5,0,5,2,0,0,0,0,0,0,0,0,1,2,0.4167,0.0,0.1667,-1.5
2024_03_20_einseitige-empathie-sch-rt-die-polarisierung,general_journalists,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0,-1.0
2024_03_20_einseitige-empathie-sch-rt-die-polarisierung,israelis,14,14,12,0,0,0,0,2,0,0,0,0,0,0,0,5,0.8571,0.0,0.0,-2.0
2024_03_20_einseitige-empathie-sch-rt-die-polarisierung,palestinians,8,8,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0.375,0.0,0.0,1.0
2024_03_20_jagd-auf-die-drahtzieher-des-terrors,israelis,15,15,10,2,0,1,0,0,0,0,0,0,0,0,0,0,0.6667,0.1333,0.0667,1.0
2024_03_20_jagd-auf-die-drahtzieher-des-terrors,palestinians,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.0,0.5
2024_03_20_meine-partei-ist-in-einer-existenziellen-krise,general_journalists,1,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
2024_03_20_nachrichten-des-tages-die-bersicht-f-r-eilige,israelis,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333,0.0,0.0,0.0
2024_03_20_nachrichten-des-tages-die-bersicht-f-r-eilige,palestinians,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2024_03_20_schwierige-gespr-che-ber-eine-feuerpause,israelis,10,10,8,2,0,0,0,0,1,0,0,0,0,0,0,0,0.8,0.2,0.0,3.0
2024_03_20_schwierige-gespr-che-ber-eine-feuerpause,palestinians,4,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.25,0.0,0.0,2.0
2024_03_20_streit-entz-ndet-sich-an-brennenden-puppen,israelis,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.5,0.0,0.5
2024_03_20_wir-sprechen-von-einer-drohenden-hungersnot,palestinians,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
2024_03_21_barbi-markovi-gewinnt-belletristik-preis,palestinians,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
2024_03_21_eine-fu-ballmannschaft-als-politikum,general_journalists,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
2024_03_21_eine-fu-ballmannschaft-als-politikum,israelis,22,21,14,2,6,3,0,0,0,0,0,0,0,0,0,0,0.6364,0.0909,0.1364,1.0
2024_03_21_eine-fu-ballmannschaft-als-politikum,palestinians,12,11,5,0,5,2,0,0,0,0,0,0,0,0,1,2,0.4167,0.0,0.1667,-1.5
2024_03_21_eine-mannschaft-als-politikum,general_journalists,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
2024_03_21_eine-mannschaft-als-politikum,israelis,20,20,11,2,0,3,0,0,0,0,0,0,0,0,0,0,0.55,0.1,0.15,1.0
2024_03_21_eine-mannschaft-als-politikum,palestinians,12,11,5,0,0,2,0,0,0,0,0,0,0,0,1,2,0.4167,0.0,0.1667,-1.5
2024_03_21_ich-denke-dass-eine-einigung-durchaus-m-glich-ist,israelis,10,9,5,1,4,2,0,0,0,0,0,0,0,0,0,0,0.5,0.1,0.2,0.5
2024_03_21_ich-denke-dass-eine-einigung-durchaus-m-glich-ist,palestinians,8,7,1,2,8,4,0,0,0,0,0,0,0,0,0,2,0.125,0.25,0.5,-1.0
2024_03_21_kein-logistisches-problem-sondern-ein-politisches-parnian-parvanta-ber-fehlende-,israelis,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,0.0,0.0,-2.0
2024_03_21_kein-logistisches-problem-sondern-ein-politisches-parnian-parvanta-ber-fehlende-,palestinians,7,6,5,0,2,3,0,0,1,0,0,0,0,0,0,0,0.7143,0.0,0.4286,2.0
2024_03_21_nachrichten-am-21-m-rz-2024,israelis,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6667,0.3333,0.0,0.5
2024_03_21_nachrichten-am-21-m-rz-2024,palestinians,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2024_03_21_schwierige-gespr-che-ber-feuerpause,israelis,10,10,8,2,0,0,0,0,1,0,0,0,0,0,0,0,0.8,0.2,0.0,3.0
2024_03_21_schwierige-gespr-che-ber-feuerpause,palestinians,4,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.25,0.0,0.0,2.0
2024_03_22_blinken-h-lt-einigung-ber-waffenstillstand-in-gaza-f-r-m-glich,israelis,10,9,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0.6,0.1,0.1,0.5
2024_03_22_blinken-h-lt-einigung-ber-waffenstillstand-in-gaza-f-r-m-glich,palestinians,9,8,2,2,0,4,0,0,0,0,0,0,0,0,0,2,0.2222,0.2222,0.4444,-1.0
2024_03_22_festnahme-in-den-haag,israelis,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
2024_03_22_h-r-auf-zu-br-llen-schluss,israelis,3,3,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0.6667,0.0,0.6667,0.0
2024_03_22_h-r-auf-zu-br-llen-schluss,palestinians,3,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0.3333,0.0,0.6667,0.0
2024_03_22_ingo-gerhartz,israelis,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2024_03_22_ingo-gerhartz,palestinians,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
2024_03_22_israels-gro-er-freund-israels-scharfer-kritiker,israelis,11,10,7,0,7,2,0,0,0,0,0,0,0,0,0,0,0.6364,0.0,0.1818,0.0
2024_03_22_israels-gro-er-freund-israels-scharfer-kritiker,palestinians,4,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.25,0.0,0.0,0.0
2024_03_22_krieg-in-nahost-man-kann-menschenrechte-nicht-auf-eine-gruppe-beschr-nken,israelis,4,3,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0.5,0.25,0.25,0.5
2024_03_22_krieg-in-nahost-man-kann-menschenrechte-nicht-auf-eine-gruppe-beschr-nken,palestinians,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2024_03_22_neugierig-bleiben,general_journalists,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2024_03_22_neugierig-bleiben,palestinians,2,2,1,0,6,2,0,0,0,0,0,0,0,0,0,0,0.5,0.0,1.0,0.0
2024_03_22_paul-ger-t-zwischen-die-fronten,israelis,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
2024_03_22_paul-ger-t-zwischen-die-fronten,palestinians,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
2024_03_22_ukraine-und-georgien-hoffen-israel-ist-raus,israelis,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0.0,0.0,0.0
2024_03_22_ukraine-und-georgien-hoffen-israel-ist-raus,palestinians,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
2024_03_22_warum-diese-heuchelei,general_journalists,2,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1.0,0.0,0.5,2.0
2024_03_22_warum-diese-heuchelei,israelis,14,13,5,2,0,3,0,0,0,0,0,0,0,0,0,0,0.3571,0.1429,0.2143,1.0
2024_03_22_warum-diese-heuchelei,palestinians,15,13,5,0,0,3,0,0,1,0,0,0,0,0,0,0,0.3333,0.0,0.2,2.0
2024_03_23_chuck-schumer,israelis,9,8,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0.6667,0.0,0.4444,0.0
2024_03_23_chuck-schumer,palestinians,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333,0.0,0.0,0.0
2024_03_23_ich-h-tte-ja-auch-sterben-k-nnen,israelis,5,5,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0.4,0.0,0.2,0.0
2024_03_23_ich-h-tte-ja-auch-sterben-k-nnen,palestinians,4,4,3,0,4,2,0,0,0,0,0,0,0,0,0,0,0.75,0.0,0.5,0.0
2024_03_23_immer-neugierig-bleiben,general_journalists,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2024_03_23_immer-neugierig-bleiben,palestinians,2,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0.5,0.0,1.0,0.0
2024_03_23_paul-zwischen-den-fronten,israelis,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
2024_03_23_paul-zwischen-den-fronten,palestinians,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
2024_03_24_ist-das-schon-die-vorkriegsliteratur,palestinians,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2024_03_24_unrwa-chef-israel-l-sst-keine-konvois-des-hilfswerks-nach-nord-gaza,israelis,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2024_03_25_deutschland-hat-eine-besondere-aufgabe,israelis,12,12,4,0,0,0,0,1,0,0,0,0,0,0,0,2,0.3333,0.0,0.0,-0.5
2024_03_25_deutschland-hat-eine-besondere-aufgabe,palestinians,4,4,1,0,2,1,0,0,0,0,0,0,0,0,0,6,0.25,0.0,0.25,-6.0
2024_03_25_gefechte-mit-waffen-und-worten,israelis,12,12,8,3,8,2,0,0,0,0,0,0,0,0,0,0,0.6667,0.25,0.1667,1.5
2024_03_25_nachrichten-am-25-m-rz-2024,israelis,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
2024_03_25_nachrichten-am-25-m-rz-2024,palestinians,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2024_03_25_netanjahus-st-rkste-kritiker,israelis,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
2024_03_25_netanjahus-st-rkste-kritiker,palestinians,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
2024_03_25_proteste-in-israel,israelis,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,-4.0
2024_03_25_proteste-in-israel,palestinians,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
2024_03_25_schmierschrift-an-der-friedhofsmauer,israelis,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2024_03_25_schmierschrift-an-der-friedhofsmauer,palestinians,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.5
2024_03_25_terminvorschau,palestinians,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0,-1.0
2024_03_25_un-sicherheitsrat-fordert-erstmals-waffenstillstand-im-gazastreifen,israelis,11,10,11,0,4,2,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.1818,0.0
2024_03_25_un-sicherheitsrat-fordert-erstmals-waffenstillstand-im-gazastreifen,palestinians,6,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6667,0.0,0.0,0.0
2024_03_25_unterm-fell-die-freiheit,palestinians,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2024_03_26_deutschlands-aufgabe,israelis,9,9,4,0,0,0,0,1,0,0,0,0,0,0,0,2,0.4444,0.0,0.0,-0.5
2024_03_26_deutschlands-aufgabe,palestinians,4,4,1,0,0,1,0,0,0,0,0,0,0,0,0,6,0.25,0.0,0.25,-6.0
2024_03_26_mit-worten-und-waffen,israelis,12,12,8,3,0,2,0,0,0,0,0,0,0,0,0,0,0.6667,0.25,0.1667,1.5
2024_03_26_schmierschrift-an-friedhofsmauer,israelis,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2024_03_26_schmierschrift-an-friedhofsmauer,palestinians,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.5
2024_03_26_terminkalender,palestinians,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0,-1.0
2024_03_26_un-sicherheitsrat-fordert-erstmals-waffenstillstand,israelis,10,10,10,0,0,2,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.2,0.0
2024_03_26_un-sicherheitsrat-fordert-erstmals-waffenstillstand,palestinians,6,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6667,0.0,0.0,0.0
2024_03_26_un-sicherheitsrat-fordert-waffenruhe,general_journalists,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.5
2024_03_26_un-sicherheitsrat-fordert-waffenruhe,israelis,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
2024_03_26_unterwegs-zur-drop-zone-28,general_journalists,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333,0.0,0.0,0.0
2024_03_26_unterwegs-zur-drop-zone-28,israelis,8,8,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0.5,0.125,0.0,2.5
2024_03_26_unterwegs-zur-drop-zone-28,palestinians,9,7,6,0,0,0,0,0,5,0,0,0,0,0,0,0,0.6667,0.0,0.0,10.0
2024_03_26_verhandlungen-ber-gaza-feuerpause-und-geiseln-stocken-offenbar,israelis,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2024_03_26_wachsende-gefahr,israelis,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6667,0.0,0.0,0.0
2024_03_26_wo-terroristen-sich-verabreden,israelis,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2024_03_26_wo-terroristen-sich-verabreden,palestinians,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2024_03_27_netanjahu-sucht-das-duell-mit-biden,general_journalists,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
2024_03_27_netanjahu-sucht-das-duell-mit-biden,israelis,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.0,0.0,0.0
2024_03_27_netanjahu-sucht-das-duell-mit-biden,palestinians,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
2024_03_27_scharfe-kritik-an-un-sonderberichterstatterin,general_journalists,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
2024_03_27_scharfe-kritik-an-un-sonderberichterstatterin,israelis,6,6,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0.5,0.1667,0.1667,0.5
2024_03_27_scharfe-kritik-an-un-sonderberichterstatterin,palestinians,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2024_03_27_termine-freising,palestinians,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0,-1.0
2024_03_27_wo-die-echte-gefahr-liegt,israelis,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2024_03_27_wo-die-echte-gefahr-liegt,palestinians,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2024_03_28_es-gibt-keinen-platz-mehr,israelis,14,14,8,1,0,4,0,0,0,0,0,0,0,0,0,0,0.5714,0.0714,0.2857,0.5
2024_03_28_es-gibt-keinen-platz-mehr,palestinians,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.0,0.0,0.0
2024_03_28_internationaler-gerichtshof-israel-muss-gegen-hunger-in-gaza-vorgehen,israelis,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.0,0.0,0.0
2024_03_28_internationaler-gerichtshof-israel-muss-gegen-hunger-in-gaza-vorgehen,palestinians,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
2024_03_28_israel-erh-ht-den-druck-auf-un-hilfswerk,general_journalists,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2024_03_28_israel-erh-ht-den-druck-auf-un-hilfswerk,israelis,10,10,7,1,2,1,0,0,0,0,0,0,0,0,0,0,0.7,0.1,0.1,0.5
2024_03_28_israel-erh-ht-den-druck-auf-un-hilfswerk,palestinians,4,4,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0.25,0.0,0.25,0.0
2024_03_28_wenn-kinder-wieder-lachen,israelis,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.0,0.0,0.0
2024_03_28_wenn-kinder-wieder-lachen,palestinians,4,4,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0.75,0.25,0.25,0.5
2024_03_29_das-sind-die-nachrichten-des-tages,israelis,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2024_03_29_das-sind-die-nachrichten-des-tages,palestinians,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
2024_03_29_die-dunkle-macht-der-befreier,general_journalists,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,0.0,0.0,-2.0
2024_03_29_die-dunkle-macht-der-befreier,israelis,11,11,7,0,5,2,0,0,0,0,0,0,0,0,0,2,0.6364,0.0,0.1818,-2.0
2024_03_29_die-dunkle-macht-der-befreier,palestinians,4,4,2,0,3,1,0,0,0,0,0,0,0,0,1,0,0.5,0.0,0.25,0.5
2024_03_29_wer-hat-angst-vor-der-superintelligenz,israelis,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2024_03_29_wer-hat-angst-vor-der-superintelligenz,palestinians,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2024_03_30_das-gro-e-schweigen-nach-dem-terror,general_journalists,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.0,0.0,0.0
2024_03_30_das-gro-e-schweigen-nach-dem-terror,israelis,31,29,10,1,0,6,0,0,6,0,0,0,0,0,1,5,0.3226,0.0323,0.1935,8.0
2024_03_30_das-gro-e-schweigen-nach-dem-terror,palestinians,29,26,12,0,0,8,0,0,6,0,0,0,0,0,2,4,0.4138,0.0,0.2759,9.0
2024_03_30_der-unbeugsame-kriegsf-hrer,israelis,8,8,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0.375,0.0,0.125,0.0
2024_03_30_der-unbeugsame-kriegsf-hrer,palestinians,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2024_03_30_korrekturen,general_journalists,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,0.0,0.0,-2.0
2024_03_30_korrekturen,israelis,10,10,7,0,0,2,0,0,0,0,0,0,0,0,0,2,0.7,0.0,0.2,-2.0
2024_03_30_korrekturen,palestinians,5,5,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0.6,0.0,0.2,0.5
2024_03_30_lob-f-r-den-papst-verteufelung-der-nato,general_journalists,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0
2024_03_30_lob-f-r-den-papst-verteufelung-der-nato,israelis,3,3,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0.3333,0.0,0.3333,0.0
2024_03_30_lob-f-r-den-papst-verteufelung-der-nato,palestinians,3,3,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0.3333,0.0,0.3333,0.0
2024_03_30_mit-dieser-illusion-ist-es-vorbei,israelis,15,15,6,1,0,0,0,0,0,0,0,0,0,0,0,4,0.4,0.0667,0.0,-3.5
2024_03_30_mit-dieser-illusion-ist-es-vorbei,palestinians,10,8,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.1,0.0,0.0,-0.5
2024_03_30_osterm-rsche-in-vielen-deutschen-st-dten,israelis,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,4,1.0,0.0,1.0,-4.0
2024_03_30_osterm-rsche-in-vielen-deutschen-st-dten,palestinians,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,4,1.0,0.0,1.0,-4.0
2024_03_30_unbeugsam-im-krieg,israelis,7,7,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0.2857,0.0,0.1429,0.0
2024_03_30_unbeugsam-im-krieg,palestinians,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2024_03_30_wer-hat-angst-vor-superintelligenz,palestinians,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2024_03_31_krieg-ist-immer-eine-niederlage,palestinians,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333,0.0,0.0,0.0
2024_04_01_das-sind-die-nachrichten-des-osterwochenendes,palestinians,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2024_04_01_der-r-ckhalt-f-r-israel-br-ckelt,israelis,7,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4286,0.0,0.0,0.0
2024_04_01_der-r-ckhalt-f-r-israel-br-ckelt,palestinians,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.0,0.0,0.0
2024_04_01_nachrichten-vom-1-april-2024,palestinians,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2024_04_01_proteste-gegen-regierung-in-jerusalem,general_journalists,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
2024_04_01_proteste-gegen-regierung-in-jerusalem,israelis,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2024_04_01_proteste-gegen-regierung-in-jerusalem,palestinians,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0
2024_04_02_10-000-f-r-den-frieden,palestinians,4,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0.25,0.0,0.5,0.0
2024_04_02_al-jazeera-droht-schlie-ung,israelis,3,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0.6667,0.0,0.3333,0.0
2024_04_02_al-jazeera-droht-sendeverbot,general_journalists,5,4,3,1,2,1,0,0,0,0,0,0,0,0,0,1,0.6,0.2,0.2,-0.5
2024_04_02_al-jazeera-droht-sendeverbot,israelis,5,5,4,0,2,1,0,0,0,0,0,0,0,0,0,0,0.8,0.0,0.2,0.0
2024_04_02_al-jazeera-droht-sendeverbot,palestinians,2,2,2,0,2,1,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.5,0.0
